Fotograma,tipo_objeto,confianza,ID,x1,y1,x2,y2,Matricula,Confianza,mx1,my1,mx2,my2,texto_matricula
650,car,0.69,2,1138,309,1193,357,Si,0,0,0,0,0,???
650,person,0.68,3,764,286,801,384,No,,,,,,
651,car,0.26,1,1510,337,1766,475,Si,0.26,0,0,0,0,45763
651,car,0.69,2,1137,309,1193,357,Si,0,0,0,0,0,???
651,person,0.68,3,764,286,801,384,No,,,,,,
652,car,0.3,1,1501,336,1753,472,Si,0.3,0,0,0,0,JS45
652,car,0.67,2,1136,309,1195,357,Si,0,0,0,0,0,???
652,person,0.67,3,765,286,801,382,No,,,,,,
653,car,0.16,1,1495,336,1738,468,Si,0.16,0,0,0,0,H35
653,car,0.68,2,1135,309,1195,357,Si,0,0,0,0,0,???
654,car,0.17,1,1489,334,1726,465,Si,0.17,0,0,0,0,HZE
654,car,0.68,2,1134,310,1195,357,Si,0,0,0,0,0,???
655,car,0.22,1,1482,334,1712,464,Si,0.22,0,0,0,0,0553
655,car,0.68,2,1134,309,1194,358,Si,0,0,0,0,0,???
656,car,0.89,1,1478,334,1702,460,Si,0,0,0,0,0,???
656,car,0.65,2,1134,309,1194,359,Si,0,0,0,0,0,???
657,car,0.11,1,1475,333,1691,459,Si,0.11,0,0,0,0,???
657,car,0.62,2,1133,310,1195,359,Si,0,0,0,0,0,???
658,car,0.2,1,1468,332,1681,456,Si,0.2,0,0,0,0,VSED
658,car,0.61,2,1131,310,1195,359,Si,0,0,0,0,0,???
659,car,0.89,1,1465,331,1670,452,Si,0,0,0,0,0,???
659,car,0.67,2,1132,309,1194,360,Si,0,0,0,0,0,???
660,car,0.88,1,1455,332,1659,450,Si,0,0,0,0,0,???
660,car,0.71,2,1130,309,1195,360,Si,0,0,0,0,0,???
661,car,0.89,1,1450,327,1649,445,Si,0,0,0,0,0,???
661,car,0.73,2,1130,310,1194,360,Si,0,0,0,0,0,???
662,car,0.85,1,1452,332,1641,445,Si,0,0,0,0,0,???
662,car,0.74,2,1129,311,1194,361,Si,0,0,0,0,0,???
663,car,0.89,1,1442,330,1632,440,Si,0,0,0,0,0,???
663,car,0.75,2,1130,311,1194,361,Si,0,0,0,0,0,???
663,car,0.63,3,1048,316,1104,345,Si,0,0,0,0,0,???
664,car,0.93,1,1442,330,1624,441,Si,0,0,0,0,0,???
664,car,0.74,2,1130,311,1194,361,Si,0,0,0,0,0,???
664,car,0.62,3,1048,315,1108,345,Si,0,0,0,0,0,???
665,car,0.9,1,1434,331,1614,436,Si,0,0,0,0,0,???
665,car,0.74,2,1131,312,1194,361,Si,0,0,0,0,0,???
665,car,0.61,3,1048,316,1108,344,Si,0,0,0,0,0,???
666,car,0.15,1,1430,327,1604,436,Si,0.15,0,0,0,0,D
666,car,0.74,2,1130,311,1194,362,Si,0,0,0,0,0,???
666,car,0.61,3,1049,316,1110,345,Si,0,0,0,0,0,???
667,car,0.11,1,1426,327,1599,434,Si,0.11,0,0,0,0,???
667,car,0.73,2,1128,311,1194,362,Si,0,0,0,0,0,???
668,car,0.88,1,1419,326,1591,433,Si,0,0,0,0,0,???
668,car,0.72,2,1124,312,1197,362,Si,0,0,0,0,0,???
668,person,0.64,3,776,283,810,378,No,,,,,,
669,car,0.9,1,1421,326,1585,428,Si,0,0,0,0,0,???
669,car,0.73,2,1126,311,1194,363,Si,0,0,0,0,0,???
669,person,0.69,3,777,283,811,379,No,,,,,,
670,car,0.88,1,1421,331,1578,428,Si,0,0,0,0,0,???
670,car,0.74,2,1125,310,1194,363,Si,0,0,0,0,0,???
671,car,0.85,1,1409,327,1571,426,Si,0,0,0,0,0,???
671,car,0.73,2,1126,310,1194,363,Si,0,0,0,0,0,???
672,car,0.82,1,1407,328,1566,424,Si,0,0,0,0,0,???
672,car,0.7,2,1126,310,1194,363,Si,0,0,0,0,0,???
672,person,0.62,3,778,282,812,379,No,,,,,,
673,car,0.82,1,1406,328,1562,423,Si,0,0,0,0,0,???
673,car,0.66,2,1126,309,1195,363,Si,0,0,0,0,0,???
673,person,0.66,3,779,282,813,380,No,,,,,,
674,car,0.8,1,1400,329,1552,423,Si,0,0,0,0,0,???
674,car,0.66,2,1126,309,1195,364,Si,0,0,0,0,0,???
674,person,0.64,3,780,281,813,379,No,,,,,,
675,car,0.83,1,1395,325,1545,419,Si,0,0,0,0,0,???
675,car,0.7,2,1126,309,1195,364,Si,0,0,0,0,0,???
675,person,0.63,3,782,281,814,378,No,,,,,,
675,car,0.19,4,1366,325,1399,356,Si,0.19,0,0,0,0,???
676,car,0.86,1,1394,326,1541,418,Si,0,0,0,0,0,???
676,car,0.69,2,1126,309,1195,365,Si,0,0,0,0,0,???
676,person,0.64,3,780,282,813,378,No,,,,,,
677,car,0.82,1,1400,326,1535,417,Si,0,0,0,0,0,???
677,car,0.68,2,1126,309,1194,365,Si,0,0,0,0,0,???
677,person,0.67,3,781,282,815,378,No,,,,,,
678,car,0.79,1,1412,327,1530,415,Si,0,0,0,0,0,???
678,person,0.71,2,782,283,815,377,No,,,,,,
678,car,0.67,3,1124,309,1194,365,Si,0,0,0,0,0,???
679,car,0.83,1,1391,326,1524,413,Si,0,0,0,0,0,???
679,person,0.7,2,783,283,816,378,No,,,,,,
679,car,0.68,3,1121,310,1197,366,Si,0,0,0,0,0,???
680,car,0.81,1,1390,326,1519,411,Si,0,0,0,0,0,???
680,person,0.7,2,784,282,817,378,No,,,,,,
680,car,0.67,3,1121,310,1197,366,Si,0,0,0,0,0,???
681,car,0.82,1,1383,325,1514,410,Si,0,0,0,0,0,???
681,person,0.72,2,785,281,818,378,No,,,,,,
681,car,0.63,3,1121,310,1196,366,Si,0,0,0,0,0,???
682,car,0.88,1,1377,323,1511,409,Si,0,0,0,0,0,???
682,person,0.73,2,785,282,820,377,No,,,,,,
683,car,0.86,1,1378,324,1510,408,Si,0,0,0,0,0,???
683,person,0.69,2,786,284,819,378,No,,,,,,
683,car,0.65,3,1118,307,1196,365,Si,0,0,0,0,0,???
684,car,0.83,1,1382,324,1510,407,Si,0,0,0,0,0,???
684,car,0.68,2,1118,312,1195,367,Si,0,0,0,0,0,???
684,person,0.67,3,786,285,820,378,No,,,,,,
685,car,0.81,1,1386,324,1503,406,Si,0,0,0,0,0,???
685,car,0.66,2,1119,310,1196,367,Si,0,0,0,0,0,???
686,car,0.11,1,1372,323,1501,406,Si,0.11,0,0,0,0,???
686,car,0.64,2,1120,310,1194,366,Si,0,0,0,0,0,???
687,car,0.81,1,1369,324,1495,404,Si,0,0,0,0,0,???
687,car,0.67,2,1117,310,1192,366,Si,0,0,0,0,0,???
688,car,0.79,1,1370,323,1493,404,Si,0,0,0,0,0,???
688,car,0.7,2,1116,310,1192,367,Si,0,0,0,0,0,???
689,car,0.79,1,1369,325,1482,403,Si,0,0,0,0,0,???
689,car,0.72,2,1116,310,1193,367,Si,0,0,0,0,0,???
690,car,0.81,1,1365,324,1478,400,Si,0,0,0,0,0,???
690,car,0.75,2,1115,310,1192,368,Si,0,0,0,0,0,???
691,car,0.83,1,1361,324,1476,398,Si,0,0,0,0,0,???
691,car,0.76,2,1116,310,1192,368,Si,0,0,0,0,0,???
692,car,0.8,1,1357,325,1474,397,Si,0,0,0,0,0,???
692,car,0.74,2,1115,308,1191,369,Si,0,0,0,0,0,???
693,car,0.79,1,1361,324,1472,395,Si,0,0,0,0,0,???
693,car,0.73,2,1114,310,1190,368,Si,0,0,0,0,0,???
694,car,0.77,1,1362,325,1466,395,Si,0,0,0,0,0,???
694,car,0.73,2,1113,309,1190,369,Si,0,0,0,0,0,???
695,car,0.79,1,1362,324,1465,394,Si,0,0,0,0,0,???
695,car,0.76,2,1112,309,1189,369,Si,0,0,0,0,0,???
696,car,0.76,1,1110,309,1189,369,Si,0,0,0,0,0,???
696,car,0.75,2,1366,325,1458,393,Si,0,0,0,0,0,???
696,person,0.61,3,796,283,834,378,No,,,,,,
697,car,0.76,1,1106,309,1188,370,Si,0,0,0,0,0,???
697,car,0.69,2,1356,325,1457,393,Si,0,0,0,0,0,???
698,car,0.76,1,1106,307,1188,371,Si,0,0,0,0,0,???
698,car,0.68,2,1357,325,1452,392,Si,0,0,0,0,0,???
699,car,0.73,1,1106,306,1187,371,Si,0,0,0,0,0,???
699,car,0.67,2,1352,325,1451,390,Si,0,0,0,0,0,???
699,person,0.62,3,798,286,836,377,No,,,,,,
700,car,0.76,1,1105,305,1187,372,Si,0,0,0,0,0,???
700,car,0.72,2,1348,325,1449,390,Si,0,0,0,0,0,???
700,person,0.61,3,798,286,837,376,No,,,,,,
701,car,0.75,1,1104,306,1187,373,Si,0,0,0,0,0,???
701,car,0.74,2,1348,324,1447,390,Si,0,0,0,0,0,???
702,car,0.76,1,1345,324,1443,390,Si,0,0,0,0,0,???
702,car,0.74,2,1102,306,1187,374,Si,0,0,0,0,0,???
703,car,0.78,1,1343,325,1441,390,Si,0,0,0,0,0,???
703,car,0.75,2,1101,306,1187,376,Si,0,0,0,0,0,???
703,person,0.61,3,799,285,840,379,No,,,,,,
704,car,0.76,1,1100,306,1187,377,Si,0,0,0,0,0,???
704,car,0.76,2,1342,324,1439,389,Si,0,0,0,0,0,???
704,person,0.63,3,800,285,841,380,No,,,,,,
705,car,0.8,1,1097,306,1186,378,Si,0,0,0,0,0,???
705,car,0.74,2,1344,323,1440,389,Si,0,0,0,0,0,???
706,car,0.81,1,1095,305,1184,379,Si,0,0,0,0,0,???
706,car,0.74,2,1344,323,1433,388,Si,0,0,0,0,0,???
707,car,0.8,1,1095,305,1183,380,Si,0,0,0,0,0,???
707,car,0.74,2,1344,324,1432,387,Si,0,0,0,0,0,???
708,car,0.75,1,1094,305,1181,380,Si,0,0,0,0,0,???
708,car,0.74,2,1343,323,1432,387,Si,0,0,0,0,0,???
709,car,0.78,1,1093,304,1182,381,Si,0,0,0,0,0,???
709,car,0.7,2,1340,324,1430,386,Si,0,0,0,0,0,???
710,car,0.77,1,1090,304,1181,382,Si,0,0,0,0,0,???
710,car,0.67,2,1341,323,1429,385,Si,0,0,0,0,0,???
711,car,0.14,1,1089,306,1182,381,Si,0.14,0,0,0,0,???
711,car,0.65,2,1338,321,1427,384,Si,0,0,0,0,0,???
711,person,0.61,3,807,286,851,378,No,,,,,,
712,car,0.16,1,1087,306,1184,381,Si,0.16,0,0,0,0,
712,car,0.66,2,1337,323,1427,384,Si,0,0,0,0,0,???
713,car,0.22,1,1085,307,1183,382,Si,0.22,0,0,0,0,L4
713,car,0.18,2,1337,323,1425,383,Si,0.18,0,0,0,0,???
714,car,0.79,1,1083,306,1183,383,Si,0,0,0,0,0,???
714,car,0.61,2,1335,324,1423,383,Si,0,0,0,0,0,???
715,car,0.75,1,1083,306,1181,384,Si,0,0,0,0,0,???
715,car,0.63,2,1334,324,1420,383,Si,0,0,0,0,0,???
716,car,0.79,1,1077,307,1177,385,Si,0,0,0,0,0,???
716,car,0.65,2,1334,324,1418,381,Si,0,0,0,0,0,???
717,car,0.15,1,1076,308,1177,384,Si,0.15,0,0,0,0,???
717,car,0.72,2,1333,324,1410,382,Si,0,0,0,0,0,???
718,car,0.23,1,1075,308,1174,385,Si,0.23,0,0,0,0,JJ
718,car,0.42,2,1333,324,1413,381,Si,0.42,0,0,0,0,CQ
719,car,0.76,1,1332,323,1409,380,Si,0,0,0,0,0,???
719,car,0.25,2,1074,307,1172,385,Si,0.25,0,0,0,0,LI
720,car,0.13,1,1072,307,1172,386,Si,0.13,0,0,0,0,???
720,car,0.71,2,1331,324,1408,379,Si,0,0,0,0,0,???
721,car,0.42,1,1070,307,1169,386,Si,0.42,0,0,0,0,J
721,car,0.17,2,1329,324,1406,378,Si,0.17,0,0,0,0,33127
722,car,0.76,1,1068,306,1169,387,Si,0,0,0,0,0,???
722,car,0.71,2,1328,323,1403,376,Si,0,0,0,0,0,???
723,car,0.34,1,1066,307,1170,387,Si,0.34,0,0,0,0,WL
723,car,0.11,2,1328,323,1401,375,Si,0.26,0,0,0,0,???
724,car,0.39,1,1064,307,1167,389,Si,0.39,0,0,0,0,WW
724,car,0.14,2,1329,324,1399,375,Si,0.14,0,0,0,0,???
725,car,0.73,1,1327,323,1399,374,Si,0,0,0,0,0,???
725,car,0.15,2,1062,307,1167,389,Si,0.15,0,0,0,0,
726,car,0.76,1,1324,323,1398,375,Si,0,0,0,0,0,???
726,car,0.27,2,1061,307,1166,390,Si,0.27,0,0,0,0,WW
727,car,0.79,1,1322,323,1397,373,Si,0,0,0,0,0,???
727,car,0.71,2,1060,307,1166,390,Si,0,0,0,0,0,???
728,car,0.52,1,1056,307,1167,393,Si,0.52,0,0,0,0,???
728,car,0.11,2,1319,322,1396,373,Si,0.12,0,0,0,0,???
729,car,0.74,1,1054,306,1168,394,Si,0.74,0,0,0,0,TW
729,car,0.33,2,1317,321,1395,373,Si,0.49,0,0,0,0,???
730,car,0.72,1,1051,305,1167,394,Si,0.72,0,0,0,0,WW
730,car,0.12,2,1317,320,1392,372,Si,0.16,0,0,0,0,9
731,car,0.78,1,1317,321,1391,372,Si,0,0,0,0,0,???
731,car,0.62,2,1048,305,1166,395,Si,0.62,0,0,0,0,F
732,car,0.69,1,1045,306,1164,395,Si,0.69,0,0,0,0,L
732,car,0.77,2,1316,323,1390,371,Si,0,0,0,0,0,???
733,car,0.31,1,1042,306,1165,397,Si,0.31,0,0,0,0,F
733,car,0.17,2,1315,324,1391,371,Si,0.17,0,0,0,0,YA
734,car,0.77,1,1315,323,1390,371,Si,0,0,0,0,0,???
734,car,0.72,2,1039,306,1163,396,Si,0.72,0,0,0,0,P
735,car,0.78,1,1316,324,1390,370,Si,0,0,0,0,0,???
735,car,0.51,2,1035,308,1160,399,Si,0.51,0,0,0,0,0
736,car,0.76,1,1314,325,1389,370,Si,0,0,0,0,0,???
736,car,0.58,2,1032,307,1159,400,Si,0.58,0,0,0,0,07A
737,car,0.58,1,1031,310,1157,400,Si,0.58,0,0,0,0,IT
737,car,0.75,2,1312,326,1389,370,Si,0,0,0,0,0,???
738,car,0.76,1,1313,324,1388,370,Si,0,0,0,0,0,???
738,car,0.72,2,1026,307,1157,403,Si,0.72,0,0,0,0,R4
739,car,0.76,1,1312,324,1388,369,Si,0,0,0,0,0,???
739,car,0.64,2,1025,306,1157,404,Si,0.64,0,0,0,0,WWIO
739,car,0.3,3,1168,315,1219,347,Si,0.3,0,0,0,0,???
740,car,0.54,1,1023,307,1156,405,Si,0.54,0,0,0,0,
740,car,0.74,2,1311,325,1386,369,Si,0,0,0,0,0,???
741,car,0.77,1,1020,306,1156,405,Si,0.77,0,0,0,0,IL
741,car,0.73,2,1309,323,1381,367,Si,0,0,0,0,0,???
742,car,0.75,1,1017,306,1152,407,Si,0.75,0,0,0,0,WIE
742,car,0.29,2,1308,324,1378,367,Si,0.36,0,0,0,0,S6
743,car,0.61,1,1012,305,1148,407,Si,0.61,0,0,0,0,PQK
743,car,0.27,2,1308,323,1375,367,Si,0.4,0,0,0,0,6
744,car,0.69,1,1007,306,1147,409,Si,0.69,0,0,0,0,4
744,car,0.21,2,1308,322,1373,367,Si,0.21,0,0,0,0,???
745,car,0.72,1,1003,305,1146,410,Si,0.72,0,0,0,0,0
745,car,0.23,2,1308,321,1372,367,Si,0.23,0,0,0,0,???
746,car,0.77,1,998,305,1144,411,Si,0.77,0,0,0,0,DH
746,car,0.48,2,1308,322,1374,366,Si,0.48,0,0,0,0,QB
747,car,0.76,1,993,304,1141,413,Si,0.76,0,0,0,0,WDT
747,car,0.6,2,1308,321,1374,366,Si,0.6,0,0,0,0,O1
748,car,0.73,1,991,303,1140,414,Si,0.73,0,0,0,0,D
748,car,0.74,2,1307,320,1371,365,Si,0,0,0,0,0,???
749,car,0.74,1,987,302,1138,415,Si,0.74,0,0,0,0,JDOLG
749,car,0.75,2,1307,321,1371,365,Si,0,0,0,0,0,???
750,car,0.76,1,983,302,1135,416,Si,0.76,0,0,0,0,M
750,car,0.76,2,1307,321,1370,364,Si,0,0,0,0,0,???
751,car,0.75,1,980,300,1132,418,Si,0.75,0,0,0,0,
751,car,0.76,2,1306,322,1370,364,Si,0,0,0,0,0,???
752,car,0.62,1,974,296,1134,419,Si,0.62,0,0,0,0,I
752,car,0.76,2,1306,321,1369,364,Si,0,0,0,0,0,???
753,car,0.74,1,970,298,1132,421,Si,0.74,0,0,0,0,D
753,car,0.71,2,1306,323,1369,363,Si,0,0,0,0,0,???
754,car,0.64,1,964,300,1137,423,Si,0.64,0,0,0,0,DD
754,car,0.66,2,1306,324,1368,363,Si,0,0,0,0,0,???
755,car,0.61,1,958,300,1137,425,Si,0.61,0,0,0,0,DI
755,car,0.65,2,1306,323,1367,363,Si,0,0,0,0,0,???
756,car,0.7,1,954,298,1133,426,Si,0.7,0,0,0,0,02
756,car,0.64,2,1305,322,1364,362,Si,0,0,0,0,0,???
757,car,0.72,1,945,298,1129,429,Si,0.72,0,0,0,0,IH
757,car,0.67,2,1306,321,1361,362,Si,0,0,0,0,0,???
758,car,0.82,1,947,299,1130,428,Si,0.82,0,0,0,0,DDC
758,car,0.66,2,1305,322,1361,362,Si,0,0,0,0,0,???
758,car,0.62,3,1183,319,1231,348,Si,0,0,0,0,0,???
759,car,0.72,1,938,300,1130,429,Si,0.72,0,0,0,0,D
759,car,0.65,2,1305,324,1360,362,Si,0,0,0,0,0,???
759,car,0.64,3,1183,319,1233,348,Si,0,0,0,0,0,???
760,car,0.11,1,932,298,1119,431,Si,0.6,0,0,0,0,W
760,car,0.65,2,1183,319,1234,348,Si,0,0,0,0,0,???
760,car,0.16,3,1304,324,1360,361,Si,0.16,0,0,0,0,0
761,car,0.68,1,927,298,1115,433,Si,0.68,0,0,0,0,IYQ
761,car,0.67,2,1182,319,1234,348,Si,0,0,0,0,0,???
761,car,0.65,3,1302,322,1360,361,Si,0,0,0,0,0,???
762,car,0.68,1,1181,318,1235,348,Si,0,0,0,0,0,???
762,car,0.68,2,1301,321,1359,361,Si,0,0,0,0,0,???
763,car,0.83,1,915,296,1111,440,Si,0.83,0,0,0,0,IDE
763,car,0.65,2,1184,318,1235,348,Si,0,0,0,0,0,???
763,car,0.47,3,1302,322,1357,361,Si,0.47,0,0,0,0,???
764,car,0.81,1,906,294,1110,440,Si,0.81,0,0,0,0,DZ
764,car,0.67,2,1183,318,1237,349,Si,0,0,0,0,0,???
764,car,0.63,3,1301,323,1355,361,Si,0,0,0,0,0,???
765,car,0.77,1,899,294,1107,442,Si,0.77,0,0,0,0,QZ
765,car,0.67,2,1184,317,1237,348,Si,0,0,0,0,0,???
765,car,0.63,3,1301,323,1355,360,Si,0,0,0,0,0,???
766,car,0.66,1,1184,317,1238,347,Si,0,0,0,0,0,???
766,car,0.86,2,893,296,1104,445,Si,0.86,0,0,0,0,ZZ
766,car,0.64,3,1300,323,1353,360,Si,0,0,0,0,0,???
767,car,0.85,1,886,294,1101,450,Si,0.85,0,0,0,0,DZ2
767,car,0.67,2,1184,318,1238,347,Si,0,0,0,0,0,???
767,car,0.66,3,1300,322,1352,360,Si,0,0,0,0,0,???
768,car,0.87,1,877,295,1097,453,Si,0.87,0,0,0,0,HZZLC
768,car,0.12,2,1300,322,1351,359,Si,0.12,0,0,0,0,???
768,car,0.13,3,1186,318,1238,349,Si,0.13,0,0,0,0,???
769,car,0.77,1,871,294,1092,455,Si,0.77,0,0,0,0,H2ZELKC
769,car,0.64,2,1299,322,1349,359,Si,0,0,0,0,0,???
769,car,0.13,3,1188,318,1240,349,Si,0.13,0,0,0,0,???
770,car,0.86,1,860,294,1090,458,Si,0.86,0,0,0,0,MJZILC
770,car,0.64,2,1190,317,1240,349,Si,0,0,0,0,0,???
770,car,0.61,3,1298,322,1348,359,Si,0,0,0,0,0,???
771,car,0.88,1,851,295,1087,460,Si,0.88,0,0,0,0,423LKC
771,car,0.62,2,1297,321,1348,359,Si,0,0,0,0,0,???
772,car,0.87,1,840,294,1085,463,Si,0.87,0,0,0,0,BZWLK
772,car,0.62,2,1296,321,1347,359,Si,0,0,0,0,0,???
773,car,0.87,1,830,292,1082,466,Si,0.87,0,0,0,0,LK
773,car,0.61,2,1192,317,1242,348,Si,0,0,0,0,0,???
774,car,0.85,1,822,293,1074,470,Si,0.85,0,0,0,0,43213LKC
774,car,0.61,2,1191,317,1242,349,Si,0,0,0,0,0,???
775,car,0.84,1,810,292,1073,475,Si,0.84,0,0,0,0,371RC
776,car,0.84,1,799,292,1068,477,Si,0.84,0,0,0,0,J3Z1BL
776,car,0.62,2,1191,319,1244,351,Si,0,0,0,0,0,???
777,car,0.8,1,787,292,1063,482,Si,0.8,0,0,0,0,4371LXC
777,car,0.63,2,1287,322,1343,358,Si,0,0,0,0,0,???
778,car,0.83,1,775,291,1061,486,Si,0.83,0,0,0,0,BZ1L
778,car,0.63,2,1288,322,1343,357,Si,0,0,0,0,0,???
778,car,0.61,3,1196,320,1245,351,Si,0,0,0,0,0,???
779,car,0.78,1,761,291,1056,489,Si,0.78,0,0,0,0,4713L
779,car,0.11,2,1197,320,1246,351,Si,0.11,0,0,0,0,???
780,car,0.8,1,748,290,1050,496,Si,0.8,0,0,0,0,BZ1LK
780,car,0.64,2,1197,320,1245,351,Si,0,0,0,0,0,???
780,car,0.62,3,1287,322,1343,357,Si,0,0,0,0,0,???
781,car,0.82,1,733,290,1045,499,Si,0.82,0,0,0,0,L31LKC
781,car,0.12,2,1195,321,1245,352,Si,0.12,0,0,0,0,???
781,car,0.64,3,1287,321,1342,357,Si,0,0,0,0,0,???
782,car,0.82,1,719,290,1042,506,Si,0.82,0,0,0,0,3713LXC
782,car,0.65,2,1194,320,1245,352,Si,0,0,0,0,0,???
782,car,0.63,3,1287,320,1342,357,Si,0,0,0,0,0,???
783,car,0.83,1,702,289,1036,512,Si,0.83,0,0,0,0,H3713L
783,car,0.17,2,1195,321,1246,353,Si,0.17,0,0,0,0,???
783,car,0.65,3,1286,319,1341,357,Si,0,0,0,0,0,???
784,car,0.87,1,685,287,1027,516,Si,0.87,0,0,0,0,U3Z1LKC
784,car,0.69,2,1196,322,1247,353,Si,0,0,0,0,0,???
784,car,0.62,3,1285,320,1339,356,Si,0,0,0,0,0,???
785,car,0.82,1,663,287,1023,522,Si,0.82,0,0,0,0,83713LKC
785,car,0.23,2,1197,321,1247,353,Si,0.23,0,0,0,0,???
785,car,0.64,3,1285,320,1340,356,Si,0,0,0,0,0,???
786,car,0.78,1,644,287,1018,529,Si,0.78,0,0,0,0,83712LKC
786,car,0.15,2,1197,321,1248,354,Si,0.15,0,0,0,0,???
786,car,0.63,3,1284,320,1340,356,Si,0,0,0,0,0,???
787,car,0.77,1,625,285,1011,535,Si,0.77,0,0,0,0,B37124C
787,car,0.23,2,1195,321,1248,354,Si,0.23,0,0,0,0,???
787,car,0.64,3,1283,319,1339,356,Si,0,0,0,0,0,???
788,car,0.82,1,601,285,1004,541,Si,0.82,0,0,0,0,B3Z13LCL
788,car,0.14,2,1195,320,1249,354,Si,0.14,0,0,0,0,???
788,car,0.62,3,1282,319,1336,356,Si,0,0,0,0,0,???
789,car,0.83,1,578,284,1000,549,Si,0.83,0,0,0,0,H1LC
789,car,0.24,2,1196,320,1249,354,Si,0.24,0,0,0,0,???
789,car,0.62,3,1282,319,1335,355,Si,0,0,0,0,0,???
790,car,0.74,1,551,285,993,560,Si,0.74,0,0,0,0,4371L
790,car,0.67,2,1195,319,1249,354,Si,0,0,0,0,0,???
790,car,0.63,3,1282,319,1332,355,Si,0,0,0,0,0,???
791,car,0.79,1,521,284,980,566,Si,0.79,0,0,0,0,437124L
791,car,0.65,2,1282,318,1332,355,Si,0,0,0,0,0,???
791,car,0.63,3,1194,319,1249,354,Si,0,0,0,0,0,???
792,car,0.66,1,494,283,973,577,Si,0.66,0,0,0,0,3712LEC
792,car,0.64,2,1282,319,1332,355,Si,0,0,0,0,0,???
792,car,0.62,3,1196,319,1250,355,Si,0,0,0,0,0,???
793,car,0.6,1,459,281,963,590,Si,0.6,0,0,0,0,K2734
793,car,0.63,2,1282,320,1336,356,Si,0,0,0,0,0,???
794,car,0.56,1,421,279,953,603,Si,0.56,0,0,0,0,27107
794,car,0.62,2,1282,320,1336,355,Si,0,0,0,0,0,???
795,car,0.68,1,385,279,942,616,Si,0.68,0,0,0,0,47
795,car,0.63,2,1281,319,1331,354,Si,0,0,0,0,0,???
796,car,0.68,1,339,277,931,625,Si,0.68,0,0,0,0,12722
796,car,0.63,2,1281,320,1332,354,Si,0,0,0,0,0,???
796,car,0.61,3,1201,321,1251,356,Si,0,0,0,0,0,???
797,car,0.6,1,290,277,919,647,Si,0.6,0,0,0,0,827217
797,car,0.64,2,1280,320,1336,354,Si,0,0,0,0,0,???
797,car,0.63,3,1202,321,1251,356,Si,0,0,0,0,0,???
798,car,0.15,1,233,274,908,658,Si,0.5,0,0,0,0,I102
798,car,0.64,2,1201,322,1252,357,Si,0,0,0,0,0,???
798,car,0.63,3,1280,320,1337,353,Si,0,0,0,0,0,???
798,car,0.61,4,1343,322,1384,354,Si,0,0,0,0,0,???
799,car,0.44,1,176,268,897,682,Si,0.44,0,0,0,0,22
799,car,0.62,2,1343,322,1384,353,Si,0,0,0,0,0,???
800,car,0.26,1,110,265,877,705,Si,0.26,0,0,0,0,???
801,car,0.38,1,26,263,864,727,Si,0.38,0,0,0,0,???
802,car,0.43,1,1,262,848,756,Si,0.43,0,0,0,0,???
803,car,0.54,1,0,258,829,791,Si,0.54,0,0,0,0,???
804,car,0.13,1,1,253,809,829,Si,0.13,0,0,0,0,???
805,car,0.93,1,1,250,786,886,Si,0,0,0,0,0,???
805,car,0.65,2,1197,319,1259,359,Si,0,0,0,0,0,???
806,car,0.19,1,1,245,764,932,Si,0.19,0,0,0,0,???
806,car,0.67,2,1200,320,1261,358,Si,0,0,0,0,0,???
807,car,0.95,1,1,242,735,983,Si,0,0,0,0,0,???
807,car,0.67,2,1200,319,1262,358,Si,0,0,0,0,0,???
808,car,0.97,1,0,241,705,1059,Si,0,0,0,0,0,???
808,car,0.64,2,1201,320,1262,359,Si,0,0,0,0,0,???
809,car,0.97,1,1,235,674,1056,Si,0,0,0,0,0,???
810,car,0.95,1,1,230,635,946,Si,0,0,0,0,0,???
810,car,0.67,2,1202,321,1265,360,Si,0,0,0,0,0,???
811,car,0.95,1,1,225,592,941,Si,0,0,0,0,0,???
811,car,0.65,2,1201,318,1268,360,Si,0,0,0,0,0,???
812,car,0.95,1,1,219,544,940,Si,0,0,0,0,0,???
813,car,0.94,1,0,220,491,943,Si,0,0,0,0,0,???
814,car,0.89,1,0,234,425,946,Si,0,0,0,0,0,???
815,car,0.78,1,0,249,350,995,Si,0,0,0,0,0,???
815,car,0.64,2,1202,318,1271,361,Si,0,0,0,0,0,???
816,car,0.83,1,0,335,259,1062,Si,0,0,0,0,0,???
816,car,0.71,2,1202,319,1272,361,Si,0,0,0,0,0,???
817,car,0.8,1,0,436,150,1040,Si,0,0,0,0,0,???
817,car,0.69,2,1205,319,1272,361,Si,0,0,0,0,0,???
818,car,0.71,1,1206,318,1272,362,Si,0,0,0,0,0,???
819,car,0.75,1,1206,319,1274,363,Si,0,0,0,0,0,???
820,car,0.78,1,1207,320,1274,363,Si,0,0,0,0,0,???
821,car,0.78,1,1208,320,1276,363,Si,0,0,0,0,0,???
822,car,0.76,1,1209,320,1277,363,Si,0,0,0,0,0,???
823,car,0.73,1,1209,321,1278,364,Si,0,0,0,0,0,???
824,car,0.74,1,1211,321,1279,364,Si,0,0,0,0,0,???
825,car,0.11,1,1212,320,1280,364,Si,0.11,0,0,0,0,???
825,car,0.62,2,1431,325,1513,380,Si,0,0,0,0,0,???
826,car,0.11,1,1212,319,1280,365,Si,0.11,0,0,0,0,???
